Paivamaara,Kohdenumero,Kaupunki,Kaupunginosa,Osoite,Kunto,Asumistyyppi,Uudiskohde,Tontin_omistus,Vuokratontin_lunastusosuus,Velaton_hinta,Yhtiovastike,Hoitovastike,Rahoitusvastike,Tontin_vuokravastike,Asuinpinta_ala,Huoneita,Kerros,Korkein_kerros,Parveke,Sauna,Ranta,Rakennusvuosi,Energialuokka,Huoneistojen_lukumaara,Tulevat_remontit,Tehdyt_remontit,Latitude,Longitude,Coordinates,TravelTime
2023-03-02,20773917.0,Helsinki,Etelä-Haaga,"Kauppalantie 16 B, 00320 Helsinki",Hyvä,Omistus,Ei,Oma,,209000.0,289.85,167.4,122.45,,31.0,1.0,3.0,4.0,Kyllä,,,1954.0,E2007 Voimassa 6.6.2022 saakka.,57.0,"2022 Viemäreiden kuntokartoitus, hormikartoitus, vesikaton kuntokartoitus, vesikalusteiden huolto.
2023-2027 Lukituksen uusiminen, huoneisto-ovien uusiminen, vesikaton huoltotoimet tutkimuksen perusteella, porrashuoneiden maalaus.","TALOYHTIÖSSÄ: 2021 Vesikalusteiden tarkastus.
2019 Piha-asfaltoinnin uusiminen.
2018 Ulko-ovien lukitus uusittu (Abloy Classic), kaukolämpölaitteiden uusiminen, Vakiopaineventtiilin uusiminen.
2017 Julkisivusaneerauksen toteutus valmis.
2016 Julkisivusaneerauksen toteutus.
2015 Julkisivusaneerauksen hanke- ja toteutussuunnittelu valmis, parvekkeiden kuntotutkimus.
2014 Lämpökuvaus suoritettu /TermoLog Oy)
2013 Katon tuuletusputket vaihdetty ja katon kuntokartoitus suoritettu, tehty suositeltuja korjauksia katolle, yläpohjan lisälämmöneristys.
2012 LVIS saneerauksen toteutus valmis, katolle lisätty tuuletusputkia jään muodostumisen vähentämiseksi katon lipalle.
2011 Vintin lämmöneristyksen ja sen tuuletuksen suunnittelu, LVIS saneerauksen totetus.
2010 LVIS remontin hankesuunnittelu, LVIS toteutussuunnittelu.
2007 Antenniverkoston kunnostaminen ja Welho- kaapeliverkkoon liittyminen, jätekatoksen rakentaminen.
2006 Patteriventtiilien uusiminen ja lämmitysjärjestelmän tasapainotus, putkistojen kuntokartoitus, C-rapun päätyhuoneistojen (8 kpl) vesi- ja viemärinousujen uusiminen, C-rapun päädyn tiiliverhouskorjaukset, halkeamat, käyttöveden pohjaputkien uusinta.
2003 Lukkojen uusiminen.
2000 Kattojen hiekkapuhallaus ja maalaus.
1994 Porrashuoneet, kaukolämpölaitteet.
1990 Julkisivu.",60.2113,24.897259,"60.2113, 24.897259",26.0
2023-03-02,20152940.0,Helsinki,Etelä-Haaga,"Paatsamatie 16 C 94, 00320 Helsinki",Uusi,Omistus,Kyllä,Vuokralla,,305490.0,,,,,46.5,2.0,2.0,6.0,,,,2022.0,A2018 Arvio Energialuokka: A2018,42.0,,,60.221824,24.891187,"60.221824, 24.891187",21.0
2023-03-02,21184665.0,Helsinki,Kalasatama,"Kalasatamankatu 9 A, 00580 Helsinki",Hyvä,Omistus,Ei,Oma,,315000.0,966.6,162.0,804.6,,36.0,2.0,7.0,35.0,,,,2019.0,C2013,282.0,"Kunnossapitotarveselvityksen mukaan: 

Normaalit huolto- ja kunnossapitotoimet yhtiön puolesta sekä vuosikorjausten valvonta. Perustajaurakoitsijan puolesta virhe- ja takuukorjaukset, joista kustannukset perustajaurakoitsijalle.

Korjaukset suunnitteilla: PTS Suunnitelman laadinta, hissien peruskunnostus (mm. hissiköysien uusinta), julkisivusaneeraus, hissiaulojen vedenhallinta, SRV:n takuukorjaukset (kesken, jatkuu tulevina vuosina).

Kunnossapitotarveselvitys kokonaisuudessaan saatavilla kohdetta hoitavalta välittäjältä",TALOYHTIÖSSÄ: 2022 Terassikalusteiden uusinta. Vuonna 2020 ja alkuvuonna 2021 suurimmat yksittäiset korjaukset ovat rakennuttajan puolelta liittyneet julkisivun vesivuotoihin klubi-/juhlatilassa sekä julkisivun niksautuskohdassa. Asuntokauppalain mukainen vuositarkastuskokous pidettiin 11.02.2021 (lisätietoa tilinpäätöksessä),60.187558,24.979724,"60.187558, 24.979724",13.0
2023-03-02,21484941.0,Vantaa,Kivistö,"Jaspiskuja 18 A, 01700 Vantaa",Hyvä,Omistus,Ei,Oma,,169000.0,894.43,122.85,771.58,,31.5,1.0,5.0,7.0,Kyllä,,,2016.0,C2013,54.0,"2023 Ovisummerijärjestelmän suunnittelu
2025-2026 ilmanvaihtojärjestelmän kanaviston puhdistus","TALOYHTIÖSSÄ: 2017 Kulkuväylien asfaltointi
2021 Taloyhtiön saunan panelien ja lauteiden uusinta
2021 Huoneistokohtaisten vesimittareiden oikeellisuuden tarkistus
2021 Huoneistokohtaisten palovaroittimien paristojen vaihto",60.318727,24.849451,"60.318727, 24.849451",39.0
2023-03-02,66085.0,Espoo,Haukilahti,"Hauenkalliontie 2 B, 02170 Espoo",Hyvä,Omistus,Ei,Oma,,280000.0,357.98,265.0,29.68,,52.5,2.0,6.0,6.0,Kyllä,Ei,,1964.0,"Energialuokka: E2018, Energiatodistuksen voimassaoloaika: 05.01.2033",,"2022 Päätyjulkisivujen kunnostuksen urakan kilpailuttaminen ja urakan toteuttaminen sekä huoneistojen kosteusvaurioiden korjaaminen.
Kustannusarvio n. 640 000 €.
2022 Lämmönjakolaitteiden uusiminen, lämpöpattereihin ja käyttövesiverkostoon tehtävät kunnostukset. Kustannusarvio n. 100 000 - 110 000 €.
2022 Sähköjärjestelmän kunnostuksen 1. vaiheen toteutussuunnittelun käynnistäminen hankesuunnitelman vaihtoehto 2:n mukaisesti. Kustannusarvio n. 7 000 €.
2022 Jätepisteiden uusiminen. Kustannusarvio n. 40 000 euroa.
Kts. kunnossapitotarveselvitys.","1998 Päätyjulkisivut
1999 Vesikattojen uusiminen
2000 Käyttövesiputkien ja viemäreiden uusiminen, märkätilojen saneeraus
2001 Lukitus uusittu
2002 Patteriventtiilien, kaukolämpölaitteiden uusiminen, antennijärjestelmän kunnostus ja HTV-liittymä, IVkanavien
puhdistus
2004 Ikkunat + parvekeovet uusittu
2005 Porrashuoneiden maalauskunnostus
2008 Parvekkeet ja tiilijulkisivut kunnostettu
2010 Salaojien ja sadevesiviemärien uusiminen, sokkelit kunnostettu
2014 Ilmastointikanavien puhdistus, ilmastoinnin perussäätö, rappukäytävien valaisimet kunnostettu
2015 Viemarihuuhtelu: Keittiö- ja kylpyhuonelinjat sekä pystyviemärit
2016 Ulkovarastojen kattojen maalaus.
2018 Salojien huuhtelu ja kuvaus. Alapohjan puhdistus. Huoneiston A 2 vesivahinkovaurioiden korjaus. Neljän
pystysadevesiviemärin sukitus.
2019 20 huoneiston asuntoviemärin sekä rakennusten pysty- ja pohjaviemäreiden huuhtelu ja kuvaus. Atalon
päädyn sokkelin ja salaojan kunnostus sekä sadevesiviemärin kaadon korjaus. Porraskäytävien valaistus
uusittu. Ikkunoiden huolto ja eristystyö.
2020 Hissikuilujen poistoilmapuhaltimien asentaminen. Ilmanvaihtokanavien nuohous ja ilmanvaihdon
tasapainotus.
2021 B-talon eteläpäädyn saumauksen uusiminen hätätyönä.
Kts. kunnossapitotarveselvitys. 
Katso tarkemmat tiedot 19.5.2022 tehdystä hallituksen korjaustarveselvityksestä.",60.161713,24.771404,"60.161713, 24.771404",32.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02,1342006.0,Espoo,Saunalahti,"Kummelivuorentie 15, 02330 Espoo",Hyvä,Omistus,Ei,Oma,,210000.0,481.4,161.85,319.55,,41.5,2.0,4.0,6.0,Kyllä,Ei,,2018.0,C2013,90.0,"Uusi talo, valmistunut loppuvuodesta 2018. Ei tiedossa olevia korjaustarpeita",Talo valmistunut loppuvuodesta 2018. Ei suoritettuja korjauksia.,60.164649,24.620009,"60.164649, 24.620009",
2023-03-02,66962.0,Helsinki,Munkkiniemi,"Huopalahdentie 15 B, 00330 Helsinki",Tyydyttävä,Omistus,Ei,Oma,,175000.0,238.59,144.16,94.43,,30.0,1.0,2.0,6.0,Ei,Ei,,1953.0,"Energialuokka: D2018, Energiatodistuksen voimassaoloaika: 23.09.2030",,"2022-2023 pihasaneerauksen suunnittelu, 2023-2024 pihasaneeraus, 2023 linjasaneeraus,2025 julkisuvun kuntotutkimus.","1988 kaukol.kesk.uusiminen, -89 ikk. tuuletusparvekk. kunnostus,-91 julkisivujen kunnostus,-93 saunaosaston peruskunnostus,-95 pihan asfaltointi, laatat/kivetykset, -99 uppopumpun uusinta, lukituksen uusinta, 2000 ikk.maalausparvekeovet,-02 ulkoportaiden uusiminen, -04 pihan raja-aidan uusiminen, vesikaton pinnoittaminen,-05-05 hissien modernisointi,,-07 ylempien päätyparvekkeiden vedeneristys,,08 Huopal.tien puol./eteläpäädyn ikk.huoltomaalaus,-12 asunto- ja tuletusparvekk. uusinta, -14-15 vesikaton uusinta porrashuoneiden  alaosien maalaus, -19 asuntojen  ikkunoiden ja parvekeovien uusiminen, -21 vesivuoto A-portaan kellarissa, -22 LVIS-saneeraus(sis. asuntojen kph:t), rappukäytävien tasoitus/maalaus, kerrostasanneovien ja lukituksen uusiminen(iLog) osana LVIS-saneerausta",60.200501,24.883462,"60.200501, 24.883462",30.0
2023-03-02,16776560.0,Helsinki,Hermanninranta,"Kalasatamankatu 26, 00580 Helsinki",Hyvä,Omistus,Kyllä,,,386347.0,397.5,,,,55.0,2.0,5.0,7.0,Kyllä,,,,B2018,,,,60.19144,24.981521,"60.19144, 24.981521",19.0
2023-03-02,16776535.0,Helsinki,Hermanninranta,"Kalasatamankatu 26, 00580 Helsinki",Hyvä,Omistus,Kyllä,,,326233.0,340.0,,,,47.0,2.0,5.0,7.0,Kyllä,,,,B2018,,,,60.19144,24.981521,"60.19144, 24.981521",19.0
2023-03-02,16925172.0,Helsinki,Hermanninranta,"Kalasatamankatu 26 A 11, 00580 Helsinki",Hyvä,Omistus,Kyllä,,,283477.0,303.5,,,,42.0,2.0,4.0,7.0,Kyllä,,,,B2018,,,,60.19144,24.981521,"60.19144, 24.981521",19.0
2023-03-02,16776491.0,Helsinki,Hermanninranta,"Kalasatamankatu 26, 00580 Helsinki",Hyvä,Omistus,Kyllä,,,248663.0,238.5,,,,33.0,2.0,6.0,7.0,Kyllä,,,,B2018,,,,60.19144,24.981521,"60.19144, 24.981521",19.0
2023-03-02,20841279.0,Espoo,Kauklahti,"Tegelhagen 2 C, 02780 Espoo",Hyvä,Omistus,Ei,Vuokralla,,169000.0,227.5,227.5,,,35.0,2.0,2.0,3.0,Kyllä,,,2015.0,C2013,38.0,"Normaalia vuosihuoltoa, kts PTS 2021-2030. Rakentaja Skanska korjaa piha-alueella lämpöjohdoista johtuvan pihan kohoumat, A-rapun edessä olevan muurin ja sisäänkäynnin korjaukset. Työ aloitetaan keväällä säiden salliessa kts isännöitsijäntodistus kohta 5.5","TALOYHTIÖSSÄ: 2016 Piha-alueen asfaltointi
2020 Sisäpihan uudistus
2022 IV-kanavien nuohous ja säätö",60.193016,24.59926,"60.193016, 24.59926",38.0
2023-03-02,20497259.0,Helsinki,Lauttasaari,"Vattuniemenkatu 18 A, 00210 Helsinki",Hyvä,Omistus,Ei,Oma,,309000.0,260.59,231.75,28.84,,51.5,2.0,3.0,5.0,Kyllä,,,1974.0,E2018,120.0,"2022 Linjasaneerauksen ja energiahankkeen toteutus (jatkuu vuoden 2023 puolelle), lukoston uusinta, iLoq S 5
2023 Piha-alueiden siistiminen
2025 Ulkovaipan ja salaojien korjaussuunnitelma
2025 Julkisivut, ikkunat ja parvekeseinustat kuntotutkimus sekä korjaussuunnittelu
2026 Ulkovaipan ja salaojien korjaus
2027-2032 Ulkovaipan ja salaojien korjaus, aurinkopaneelit, kuntoarvion päivitys","Keittiö ja pinnat remontoitu 2017 ja kaapistot ja kylpyhuone 2023 putkiremontin yhteydessä kylpyhuone. Huoneistokohtaiset sähköt uusittu 2017 ja putkisaneerausken yhteydessä sähkönousut tauluun asti 2023. TALOYHTIÖSSÄ: 2021 Linjasaneerauksen toteutussuunnittelu, pihan ajoportit, kattojen huoltokierros
2020 Linjasaneerauksen hankesuunnittelu, autohalliin 10 autolatauspistettä + kaapelivaraukset lisäpisteille, salaojien huuhtelu ja kuvaus, kuntoarvion laatiminen
2019 Tornitalon pohjaviemäriosuuksien uusiminen kuivaushuoneessa ja pyöräkellarissa
2018 Tonttiviemärin uusiminen As Oy Vaapukkapihan rakentamisen yhteydessä, tonttivesijohdon uusiminen As Oy Vaapukkapihan rakentamisen yhteydessä, pihavalaisimien uusiminen
2017 Hissien modernisointi A-D portaat, lamellitalo, jätteiden syväkeräysastioiden (Molok) asennus
2016 Sähkökeskusten kunnostus, leikkipaikan kunnostus, hissien modernisointi E- ja F-portaat, tornitalo, D-portaan saunan kunnostus
2015 Käyttö- ja kiertovesi- sekä viemäriputkistojen kuntotutkimus
2014 Tornitalon pohjoispäädyn sokkeleiden lämpöeristys ja kunnostus, tornitalon länsilaidan pihasuunnitelman toteutus, tornitalon länsikyljen julkisivun saumojen ratkeamien paikkasaumaus,
lamellitalon kiertovesipattereiden tasapainotus, E-portaan saunan kunnostus, E- ja F-portaan huippuimureiden uusiminen, lamellitalon lämmönvaihdin uusittu
2013 Lamellitalon rännien saattolämpö asennettu 
2012 Putkistojen painehuuhtelu ja kuvaus, tornitalon lämmönvaihdin uusittu
2011 Lamellitalon kattoikkunoiden korjaus ja tiivistys, C- ja D-porrashuoneiden maalaus, porrasaskelmien korjaus
2010-2011 F 99 parvekkeen korjaus tulipalon jäljiltä, autotallinovien ilmanvaihtoventtiilien uusiminen
2010 Antenniverkoston tarkastus, A- ja B-porrashuoneiden maalaus
2009 Pyykinkuivaushuoneen kondenssikuivaajan asennus
2008 E-F –porraskäytävien maalauskorjaus ja listoitustyö
2005 Julkisivu- ja parvekeremontti sisältäen:
* julkisivujen lisälämmöneristys ja pinnoitus
* parvekkeiden uusimisen ja lasittamisen
* ikkunoiden ja parvekeovien uusimisen
2002 Patteriventtiilien uusiminen ja verkoston tasapainotus, linjasulku- ja säätöventtiilien uusiminen
2000 E-F -talon vesikatteiden uusiminen
1998 IV-hormien puhdistus, keskitetyn säätö- ja valvontajärjestelmän laajentaminen ja uuden alakeskuksen hankinta
1995 Lamellitalon lämmönvaihdin uusittu
1994 A-D talon katto uusittu",60.153116,24.884694,"60.153116, 24.884694",24.0
2023-03-02,20577890.0,Helsinki,Alppila,"Viipurinkatu 16 A, 00510 Helsinki",Hyvä,Omistus,Ei,Oma,,267000.0,268.8,268.8,,,42.0,2.0,1.0,4.0,,,,1927.0,E2007,34.0,"Kunnossapitotarpeet seuraaville viidelle vuodelle:
2022 Sisäänkäyntiovien huoltotarpeen selvitys
2022 Roskakatoksen uusiminen
Putkiston kuntokartoitus, edellisen raportin pohjalta
Kellari- ja vinttitilojen kunnostus
Porraskäytävien kunnostaminen
Ovikoodilukkojen asentaminen
Ikkunoiden kunnostustarpeen selvitys","Nykyisen omistajan aikana tehtyjä: 
Kaksi maadoitettua pistorasiaa ja jakorasia korjattu VET sähkö Oy:n toimesta, joka lähettänyt tarkastuskertomuksen isännöitsijälle. Sähkötyön tilasi Varonen Oy (isännöitsijä) 1/2021. Suihkunvaihtaja 6/2022. Uusi hajulukko vaihdettu 1/2022.
Keittiöremontti aikaisempien omistajien aikana asuntokaupan yhteydessä 2020 omistajan saaman tiedon mukaan keittiö on uudistettu (arviolta vuonna 2010), ei tarkempaa tietoa remontista. Omistaja ei tiedä muista toimenpiteistä huoneistossa ennen omistusaikaansa. TALOYHTIÖSSÄ: 2020 saunatilojen remontointi
2018 kiinteistön päävesilinjan uusinta
2018 ikkunalasien puuosien kittaus ja maalaus, myös sisäpihalta
2017 liikehuoneiston A2 kunnostaminen
2016 uusitun peltikaton huoltomaalaus
2016 putkiston lvv-kartoitus
2016 kylpyhuoneiden kuntokartoitus
2015 iv-hormien nuohous
2015 kadun puoleisten ikkunoiden kuntokartoitus
2014 pihakannen korjaustyöt - vedeneristys, salaojitus, sadevesien ohjaus, asfaltointi
2013 kaukolämpökeskus uusittu
2013 kellaritilojen ilmanvaihdon parantaminen kanavapuhaltimin
2012 DNA Welho -taloyhtiölaajakaista taloyhtiön kaikkiin asuinhuoneistoihin
2011 peltikaton ja syöksytörvien uusiminen 
2011 Vesilinnankadun puoleisen aidan uusiminen
2010 lukituksen uudistaminen
2010 talovarusteet (lipputanko, tamppausteline) huoltomaalattu
2009 tuuletusparvekkeiden lattiat pinnoitettu ja kaiteet maalattu
2007 porraskäytävien ikkunapenkit kunnostettu
2006 sisäpihan ikkunat kunnostettu
1997 julkisivusaneeraus ja ikkunoiden maalauskunnostus
1995 saunatilat rakennettu
1985 sähkö- ja puhelinnousut
1978 putkistot osittain (pystyviemärit ja käyttövesiputket) ja 1995 (pohjaviemärit) 
1972 huoneistojen ovet uusittu",60.19096,24.94223,"60.19096, 24.94223",16.0
2023-03-02,,Vantaa,Tikkurila,"Kielotie 15 d, 01300 Vantaa",Uusi,Omistus,Kyllä,Oma,0.0,288200.0,,146.0,1401.88,,36.5,2.0,7.0,8.0,Kyllä,Ei,,2023.0,,41.0,,,60.295516,25.039319,"60.295516, 25.039319",23.0
2023-03-02,,Vantaa,Tikkurila,"Kielotie 15 d, 01300 Vantaa",Uusi,Omistus,Kyllä,Oma,0.0,255700.0,,146.0,1249.2,,36.5,2.0,2.0,8.0,Kyllä,Ei,,2023.0,,41.0,,,60.295516,25.039319,"60.295516, 25.039319",23.0
2023-03-02,,Vantaa,Tikkurila,"Kielotie 15 d, 01300 Vantaa",Uusi,Omistus,Kyllä,Oma,0.0,329300.0,,232.0,1603.14,,58.0,2.0,4.0,8.0,Kyllä,Ei,,2023.0,,41.0,,,60.295516,25.039319,"60.295516, 25.039319",23.0
2023-03-02,,Vantaa,Tikkurila,"Kielotie 15 d, 01300 Vantaa",Uusi,Omistus,Kyllä,Oma,0.0,316900.0,,232.0,1547.62,,58.0,2.0,2.0,8.0,Kyllä,Ei,,2023.0,,41.0,,,60.295516,25.039319,"60.295516, 25.039319",23.0
2023-03-02,16994110.0,Helsinki,Pasila,"Kasöörinkatu 2, 00520 Helsinki",Hyvä,,,Vuokralla,,239000.0,361.07,291.55,69.52,,59.5,2.0,5.0,7.0,,,,1974.0,E2007,,Vuoden 2021 kuntoarvion mukaan on odotettavissa että jätevesiviemärit tulee uusia 3 vuoden sisällä ja oletettavasti niiden yhteydessä käyttövesiverkostot. Hallitus on käynnistänyt parvekkeiden ikkunoiden ja ovien uusimisen suunnittelun loppuvuodesta 2021. Hallitus valtuutettiin yhtiökokouksessa 1.6.2022 kilpailuttamaan ja käynnistämään linjasaneerauksen hankesuunnittelu. LTO hanke päätetty.,"Ulkoseinäelementtisaneeraus 1997, lämmönsiirrin, ikkunoiden saneeraustyö 2002, parvekkeiden saneeraus -03, julkisivukorjaus sekä molempien talojen huopakatteiden uusinta, patteriventtiilien uusiminen -09, huoneistojen porrasovien vaihto 2009-10, porrasmaalaus ja saunojen korjaukset -10, pihakanaalin uusinta ja pihan kunnostus -11, jätevedenpumppaamon uusinta ja pihan asfaltointi -12, parvekkeiden paikkamaalauksia, elementtisaumojen korjauksia A-, B- ja C-rappujen kohdalla -13, kylpyhuoneiden kuntokartoitus , viemäriverkoston painehuuhtelu, kylpyhuoneiden lattiakorjauksia (B38, D68, E123, E124 ja E125) -15, kylpyhuoneiden lattiakorjauksia (B22, B37, E101 ja E117) 2016, pohjaviemäreiden sisäpuolinen saneeraus (sukitus), kylpyhuoneiden lattaikorjauksia (A7, C49, C60) lamellitalon saunaosastojen kunnostus -17, päiväkodin ilmanvaihtokanavien nuohous ja säätö, hissien kunnostaminen, pesulan lattiapinnoitteen uusiminen -18, parvekkeiden paikkakorjaus (vain vaurioituneet kohdat) -19, LTO-hanke sisältäen ilmanvaihtolaitteiden ja lämmityskeskuksien uusimisen -20, kylmäkellarien jäähdytyslaitteiden uusiminen -21, aurinkopaneelit asennettu molempien rakennusten katolle -22",60.197768,24.941846,"60.197768, 24.941846",16.0
2023-03-02,67377.0,Espoo,Laurinlahti,"Ankkuritie 5 F, 02320 Espoo",Hyvä,Omistus,Ei,Oma,,209000.0,350.06,264.26,85.8,,59.5,2.0,3.0,4.0,Kyllä,Ei,,1987.0,"Energialuokka: E2018, Energiatodistuksen voimassaoloaika: 16.08.2030",,2022-2026:  Kylpyhuoneiden (arviolta 8 kpl) alkuperäisten muovimattojen uusinta voi tulla ajankohtaiseksi seuraavan viiden vuoden aikana. Yhtiö osallistuu kustannuksiin.,"-98 kaukolämmön alajakokeskuksen uusinta, -03 julkisivusaumojen uusinta, -03 parvekelinjojen maalaus, -03 parvekelaattojen vesieristys ja laatoitus, -04 sokkelivierussepelöinti ja pihan kallituskorjauksia, -05 piha-aitojen ja etelä- ja länsisivujen ikkunoiden huoltomaalaus, -06 pihan ja pihaportaiden peruskorjaus, -09 lukkojen uuninta Exec-järjestelmään, -10 iv-hormien nuohous ja perussäätö, -11 ikkunoiden ja parvekeovien uusinta, -11 lämpölinjaston venttiilien ja patteritermostaattien uusinta, -12 lämpö ja iv-säätö, -13 saunaosaston saneeraus, -16 porrashuoneiden maalaus ja valaistusmuutos, -18 vesikaton saneeraus, iv-koneiden uusinta, -20 D-E ja F-talojen piha-aitojen uusinta ja iv-hormien nuohous ja säätö, -21 lämmönvaihtimen uusinta ja A-C-talon piha-aitojen uusinta, - 22 parvekkeiden taustaseinien huoltomaalaus ja julkisivusaumojen uusinta.",60.146976,24.640994,"60.146976, 24.640994",47.0
2023-03-02,21832772.0,Helsinki,Konala,"Soodakuja 6 B, 00390 Helsinki",Hyvä,Omistus,Ei,Valinnainen vuokratontti,,239000.0,615.8,252.2,363.6,,50.5,2.0,1.0,4.0,,,,2012.0,,31.0,"Hallituksen kunnossapitotarveselvitys vuosille 2022-2026:
2022 Piha-alueen viihtyisyyden parantaminen. Viherhoito hankittu palveluna v. 2017 alkaen. Seinätikkaiden pinnoitteen korjaus 10-vuotisvastuuna. Vesikaton käyntioven lukituksen korjaus 10-vuotisvastuuna. Julkisivun korjaus 10-vuotisvastuuna. Bitumikermin ylösnoston korjaus 10-vuotisvastuuna. Normaalit huoltokorjaukset ja lain vaatimat tarkastukset. Pyykinpesukoneiden poistoputken tuenta osassa huoneistoja (10v). Huoneistojen vesimittarien tarkistus. Antenniverkon haaroitin eristetään kaapin rungosta muovilevyn avulla 10-vuotisvastuuna. Kiinnitetään lämmityskaapelointi (vedonpoisto puuttuu) kattokaivolta osana 10v. vastuuta.
2023 Alapohjan tarkistus 2 vuoden välein.
2024 Salaojien tarkastus, kuuluu huoltosopimukseen.
2025 Asuntopiha-aidat puhdistus ja huoltomaalaus.
2026 Kiinteistön kuntoarvion ja PTS:n päivitys. 5-vuotistarkastus huoneistoihin.","Omistajan toimesta on tehty piha-alueelle terassilaudoitus. TALOYHTIÖSSÄ: 2022 Sähköpääkeskuksen päivitys
2022 Patteriverkoston ohivirtaussuodattimen asennus
2019 Turvavalaistuksen päivitys
2019 Ilmanvaihtohormien puhdistus ja säätö.
2017–2018 Takuukorjaukset julkisivuille, katoille ja porraskäytävien lippojen sekä autohallin vuodoille.
2015 Julkisivun rappausten korjaus rakennuttajan toimesta.
2015 Pihavalaistuksen parannus kahdella pollarivalaisimella.



",60.238167,24.849853,"60.238167, 24.849853",32.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
